id,name,age,salary,hire_date,profile,department,bonus
1755,Name_151,40.0,60000,2018-04-08,"{""address"": ""Street 81, City 44"", ""phone"": ""8205615216"", ""email"": ""email_122@example.com""}",,8908.0
1756,Name_85,45.0,50000,2018-06-13,"{""address"": ""Street 95, City 27"", ""phone"": ""7362316058"", ""email"": ""email_703@example.com""}",HR,1387.0
1757,Name_147,66.0,50000,2017-07-14,"{""address"": ""Street 47, City 12"", ""phone"": ""9821061377"", ""email"": ""email_653@example.com""}",Finance,6365.0
1758,Name_624,47.0,70000,2022-08-10,"{""address"": ""Street 74, City 19"", ""phone"": ""5495592296"", ""email"": ""email_459@example.com""}",Finance,1639.0
1759,Name_381,,70000,2017-05-15,"{""address"": ""Street 75, City 35"", ""phone"": ""6388210255"", ""email"": ""email_670@example.com""}",,3296.0
1760,Name_915,54.0,60000,2021-01-30,"{""address"": ""Street 80, City 24"", ""phone"": ""6711781500"", ""email"": ""email_776@example.com""}",Marketing,2060.0
1761,Name_548,72.0,70000,2023-04-12,"{""address"": ""Street 12, City 35"", ""phone"": ""1135642432"", ""email"": ""email_700@example.com""}",HR,2230.0
1762,Name_285,49.0,,2022-03-08,"{""address"": ""Street 73, City 9"", ""phone"": ""6747553949"", ""email"": ""email_61@example.com""}",Marketing,5004.0
1763,Name_700,66.0,50000,2020-03-11,"{""address"": ""Street 86, City 37"", ""phone"": ""4777622584"", ""email"": ""email_845@example.com""}",Finance,8183.0
1764,Name_82,51.0,70000,2018-02-27,"{""address"": ""Street 42, City 46"", ""phone"": ""7472401549"", ""email"": ""email_183@example.com""}",,8500.0
1765,Name_514,58.0,60000,2021-08-26,"{""address"": ""Street 90, City 41"", ""phone"": ""1070307147"", ""email"": ""email_564@example.com""}",Marketing,1016.0
1766,Name_897,61.0,60000,,"{""address"": ""Street 100, City 35"", ""phone"": ""5687608300"", ""email"": ""email_807@example.com""}",Finance,2829.0
1767,Name_815,68.0,60000,,"{""address"": ""Street 31, City 5"", ""phone"": ""7464590279"", ""email"": ""email_365@example.com""}",Finance,7282.0
1768,Name_709,39.0,,2016-04-17,"{""address"": ""Street 66, City 35"", ""phone"": ""4275393046"", ""email"": ""email_750@example.com""}",Finance,3728.0
1769,Name_916,48.0,70000,2020-04-11,"{""address"": ""Street 31, City 5"", ""phone"": ""5150537406"", ""email"": ""email_331@example.com""}",Marketing,7890.0
1770,Name_523,24.0,70000,2017-05-01,,IT,4737.0
1771,Name_746,58.0,,2023-08-16,"{""address"": ""Street 66, City 11"", ""phone"": ""2689157928"", ""email"": ""email_957@example.com""}",,6867.0
1772,Name_386,38.0,70000,2016-09-12,"{""address"": ""Street 57, City 45"", ""phone"": ""6188933350"", ""email"": ""email_930@example.com""}",Finance,8867.0
1773,Name_707,33.0,70000,,"{""address"": ""Street 57, City 6"", ""phone"": ""4676844411"", ""email"": ""email_375@example.com""}",Marketing,4099.0
1774,Name_471,37.0,70000,2017-01-30,"{""address"": ""Street 59, City 25"", ""phone"": ""2579852776"", ""email"": ""email_135@example.com""}",HR,1818.0
1775,Name_119,60.0,,2018-10-26,"{""address"": ""Street 75, City 35"", ""phone"": ""8042793646"", ""email"": ""email_382@example.com""}",,
1776,Name_396,61.0,,2017-07-12,"{""address"": ""Street 11, City 12"", ""phone"": ""2182530148"", ""email"": ""email_916@example.com""}",HR,8903.0
1777,Name_532,64.0,60000,2017-08-07,,HR,4190.0
1778,Name_261,67.0,,2017-05-28,"{""address"": ""Street 22, City 19"", ""phone"": ""8218717151"", ""email"": ""email_868@example.com""}",Marketing,3596.0
1779,Name_805,36.0,,2022-01-20,"{""address"": ""Street 12, City 18"", ""phone"": ""7941477877"", ""email"": ""email_406@example.com""}",IT,3166.0
1780,Name_934,65.0,60000,2018-05-23,"{""address"": ""Street 96, City 13"", ""phone"": ""9831741543"", ""email"": ""email_854@example.com""}",Marketing,1410.0
1781,Name_256,49.0,,2016-10-15,"{""address"": ""Street 9, City 25"", ""phone"": ""2249634339"", ""email"": ""email_183@example.com""}",Marketing,2385.0
1782,Name_734,32.0,70000,2022-09-13,"{""address"": ""Street 85, City 45"", ""phone"": ""2962633481"", ""email"": ""email_846@example.com""}",,7574.0
1783,Name_905,22.0,50000,2015-09-25,"{""address"": ""Street 44, City 14"", ""phone"": ""6312363988"", ""email"": ""email_72@example.com""}",Marketing,5361.0
1784,Name_226,28.0,60000,2017-01-19,"{""address"": ""Street 90, City 19"", ""phone"": ""7125676322"", ""email"": ""email_994@example.com""}",,8788.0
1785,Name_53,32.0,50000,2024-10-22,,Finance,4464.0
1786,Name_940,46.0,50000,2023-06-16,"{""address"": ""Street 98, City 16"", ""phone"": ""4528860034"", ""email"": ""email_968@example.com""}",,6802.0
1787,Name_867,67.0,60000,2023-06-10,"{""address"": ""Street 30, City 17"", ""phone"": ""8548921036"", ""email"": ""email_467@example.com""}",Marketing,
1788,Name_500,62.0,,2017-08-13,,Finance,4919.0
1789,Name_506,21.0,50000,2019-08-05,"{""address"": ""Street 37, City 26"", ""phone"": ""7861052949"", ""email"": ""email_197@example.com""}",Finance,
1790,Name_854,66.0,60000,,"{""address"": ""Street 27, City 25"", ""phone"": ""7458078343"", ""email"": ""email_272@example.com""}",IT,3144.0
1791,Name_364,53.0,60000,2017-05-06,"{""address"": ""Street 73, City 26"", ""phone"": ""5165418862"", ""email"": ""email_183@example.com""}",Marketing,5029.0
1792,Name_280,65.0,70000,2023-03-08,"{""address"": ""Street 84, City 50"", ""phone"": ""6257897876"", ""email"": ""email_983@example.com""}",HR,8673.0
1793,Name_593,40.0,60000,2021-09-12,,Marketing,8153.0
1794,Name_714,32.0,,,"{""address"": ""Street 91, City 45"", ""phone"": ""2710237311"", ""email"": ""email_364@example.com""}",HR,1473.0
1795,Name_158,63.0,,2024-11-03,"{""address"": ""Street 56, City 49"", ""phone"": ""2343598959"", ""email"": ""email_761@example.com""}",IT,8499.0
1796,Name_632,61.0,60000,2017-01-17,"{""address"": ""Street 87, City 7"", ""phone"": ""8735512762"", ""email"": ""email_19@example.com""}",Marketing,
1797,Name_59,20.0,70000,2021-08-02,"{""address"": ""Street 25, City 40"", ""phone"": ""2420257251"", ""email"": ""email_705@example.com""}",IT,7650.0
1798,Name_727,49.0,60000,2015-08-27,"{""address"": ""Street 81, City 27"", ""phone"": ""9002050536"", ""email"": ""email_554@example.com""}",HR,1627.0
1799,Name_128,27.0,50000,2023-11-18,"{""address"": ""Street 12, City 29"", ""phone"": ""4636876354"", ""email"": ""email_822@example.com""}",,1127.0
1800,Name_736,,60000,,"{""address"": ""Street 87, City 15"", ""phone"": ""1473542099"", ""email"": ""email_252@example.com""}",Marketing,3593.0
1801,Name_721,55.0,50000,2025-02-21,"{""address"": ""Street 19, City 14"", ""phone"": ""8499716278"", ""email"": ""email_163@example.com""}",Finance,9085.0
1802,Name_882,39.0,60000,2023-07-07,"{""address"": ""Street 61, City 7"", ""phone"": ""2719277474"", ""email"": ""email_273@example.com""}",Finance,8036.0
1803,Name_115,31.0,70000,2024-04-27,"{""address"": ""Street 85, City 49"", ""phone"": ""5197647950"", ""email"": ""email_160@example.com""}",IT,6904.0
1804,Name_209,34.0,,2016-04-22,"{""address"": ""Street 27, City 34"", ""phone"": ""7953155256"", ""email"": ""email_146@example.com""}",,9886.0
1805,Name_526,38.0,70000,2018-08-22,"{""address"": ""Street 62, City 48"", ""phone"": ""2890403692"", ""email"": ""email_608@example.com""}",Finance,5859.0
1806,Name_521,68.0,60000,2020-04-17,"{""address"": ""Street 58, City 11"", ""phone"": ""8214365978"", ""email"": ""email_72@example.com""}",Finance,1956.0
1807,Name_552,65.0,50000,,"{""address"": ""Street 79, City 32"", ""phone"": ""4390410738"", ""email"": ""email_448@example.com""}",Marketing,2522.0
1808,Name_962,32.0,70000,2024-08-13,"{""address"": ""Street 28, City 39"", ""phone"": ""2561205143"", ""email"": ""email_307@example.com""}",Finance,7561.0
1809,Name_237,75.0,,2025-03-15,"{""address"": ""Street 6, City 4"", ""phone"": ""1152723330"", ""email"": ""email_710@example.com""}",HR,8287.0
1810,Name_281,32.0,,2017-04-17,"{""address"": ""Street 69, City 31"", ""phone"": ""3739217196"", ""email"": ""email_670@example.com""}",IT,6858.0
1811,Name_359,18.0,50000,2019-06-20,"{""address"": ""Street 100, City 3"", ""phone"": ""4420541628"", ""email"": ""email_132@example.com""}",Finance,9391.0
1812,Name_201,41.0,60000,,"{""address"": ""Street 54, City 27"", ""phone"": ""9324351747"", ""email"": ""email_554@example.com""}",Marketing,8548.0
1813,Name_758,72.0,70000,2020-08-18,"{""address"": ""Street 68, City 31"", ""phone"": ""1259812160"", ""email"": ""email_237@example.com""}",HR,2876.0
1814,Name_278,,70000,2017-07-30,,Finance,4736.0
1815,Name_235,29.0,50000,2016-07-13,"{""address"": ""Street 71, City 28"", ""phone"": ""2686788047"", ""email"": ""email_303@example.com""}",IT,1605.0
1816,Name_494,27.0,70000,2016-02-10,"{""address"": ""Street 87, City 36"", ""phone"": ""8120293873"", ""email"": ""email_498@example.com""}",IT,4666.0
1817,Name_4,63.0,50000,2016-12-01,"{""address"": ""Street 40, City 37"", ""phone"": ""2364550164"", ""email"": ""email_319@example.com""}",IT,4004.0
1818,Name_666,59.0,50000,2018-05-30,"{""address"": ""Street 5, City 9"", ""phone"": ""2668430011"", ""email"": ""email_22@example.com""}",Finance,2230.0
1819,Name_442,59.0,60000,2023-08-24,"{""address"": ""Street 95, City 26"", ""phone"": ""1750571176"", ""email"": ""email_717@example.com""}",HR,7848.0
1820,Name_29,69.0,50000,2021-01-11,"{""address"": ""Street 39, City 2"", ""phone"": ""7415252922"", ""email"": ""email_249@example.com""}",,4442.0
1821,Name_109,78.0,70000,2022-05-09,"{""address"": ""Street 17, City 29"", ""phone"": ""3143184220"", ""email"": ""email_905@example.com""}",IT,7210.0
1822,Name_610,48.0,50000,2020-03-22,"{""address"": ""Street 64, City 20"", ""phone"": ""1435824513"", ""email"": ""email_935@example.com""}",HR,
1823,Name_727,28.0,70000,,"{""address"": ""Street 99, City 33"", ""phone"": ""1043827746"", ""email"": ""email_553@example.com""}",Marketing,9472.0
1824,Name_805,71.0,50000,2024-03-27,"{""address"": ""Street 39, City 2"", ""phone"": ""5068209509"", ""email"": ""email_51@example.com""}",Marketing,9385.0
1825,Name_75,33.0,60000,2018-02-18,"{""address"": ""Street 45, City 24"", ""phone"": ""2635547539"", ""email"": ""email_350@example.com""}",HR,9478.0
1826,Name_838,78.0,60000,2021-05-29,"{""address"": ""Street 56, City 35"", ""phone"": ""5518241550"", ""email"": ""email_748@example.com""}",Marketing,3291.0
1827,Name_146,26.0,50000,2019-10-24,"{""address"": ""Street 71, City 36"", ""phone"": ""3353615922"", ""email"": ""email_273@example.com""}",Marketing,9433.0
1828,Name_128,64.0,50000,2020-01-24,"{""address"": ""Street 67, City 38"", ""phone"": ""7024085115"", ""email"": ""email_379@example.com""}",IT,5168.0
1829,Name_853,31.0,50000,2019-10-31,"{""address"": ""Street 68, City 25"", ""phone"": ""8291139007"", ""email"": ""email_250@example.com""}",Finance,1161.0
1830,Name_42,36.0,60000,2021-10-23,"{""address"": ""Street 59, City 33"", ""phone"": ""2915993906"", ""email"": ""email_517@example.com""}",Finance,7323.0
1831,Name_356,48.0,,2015-06-30,"{""address"": ""Street 28, City 42"", ""phone"": ""6439825400"", ""email"": ""email_133@example.com""}",Finance,8881.0
1832,Name_41,26.0,50000,2020-06-23,,Finance,3146.0
1833,Name_934,53.0,,2024-10-19,"{""address"": ""Street 3, City 47"", ""phone"": ""2003125161"", ""email"": ""email_818@example.com""}",HR,6132.0
1834,Name_34,70.0,,2015-08-28,"{""address"": ""Street 17, City 43"", ""phone"": ""6630940893"", ""email"": ""email_395@example.com""}",IT,1318.0
1835,Name_17,56.0,70000,2018-08-15,,HR,8783.0
1836,Name_677,71.0,60000,2017-11-23,"{""address"": ""Street 53, City 6"", ""phone"": ""9165673689"", ""email"": ""email_27@example.com""}",Marketing,2063.0
1837,Name_153,43.0,,2021-06-20,"{""address"": ""Street 97, City 27"", ""phone"": ""3327194897"", ""email"": ""email_632@example.com""}",IT,8506.0
1838,Name_998,25.0,,,"{""address"": ""Street 55, City 41"", ""phone"": ""2665054459"", ""email"": ""email_443@example.com""}",,3587.0
1839,Name_378,41.0,60000,2016-04-22,"{""address"": ""Street 2, City 29"", ""phone"": ""9474919776"", ""email"": ""email_307@example.com""}",Finance,5089.0
1840,Name_588,25.0,,2015-07-05,"{""address"": ""Street 95, City 5"", ""phone"": ""9380951428"", ""email"": ""email_935@example.com""}",Marketing,9359.0
1841,Name_599,36.0,50000,2022-11-26,"{""address"": ""Street 11, City 10"", ""phone"": ""7310386918"", ""email"": ""email_274@example.com""}",Finance,9779.0
1842,Name_629,64.0,,2016-10-01,"{""address"": ""Street 32, City 17"", ""phone"": ""6342524695"", ""email"": ""email_750@example.com""}",Finance,7687.0
1843,Name_874,,50000,2020-01-31,"{""address"": ""Street 34, City 25"", ""phone"": ""3025704182"", ""email"": ""email_917@example.com""}",Finance,5461.0
1844,Name_342,47.0,,2019-04-06,"{""address"": ""Street 70, City 44"", ""phone"": ""3872564467"", ""email"": ""email_431@example.com""}",,2659.0
1845,Name_981,75.0,70000,2023-11-19,,Marketing,1637.0
1846,Name_27,39.0,,2021-08-25,"{""address"": ""Street 4, City 49"", ""phone"": ""3540445325"", ""email"": ""email_402@example.com""}",Finance,7889.0
1847,Name_825,72.0,,2020-09-12,"{""address"": ""Street 50, City 29"", ""phone"": ""9794454827"", ""email"": ""email_238@example.com""}",Finance,7138.0
1848,Name_287,26.0,,2023-09-21,"{""address"": ""Street 9, City 50"", ""phone"": ""9916510923"", ""email"": ""email_684@example.com""}",IT,5744.0
1849,Name_646,75.0,60000,2016-05-15,"{""address"": ""Street 84, City 33"", ""phone"": ""4786227545"", ""email"": ""email_924@example.com""}",Finance,7126.0
1850,Name_731,75.0,70000,2018-07-24,"{""address"": ""Street 73, City 22"", ""phone"": ""3289330178"", ""email"": ""email_868@example.com""}",IT,9467.0
1851,Name_168,79.0,60000,,,Marketing,2231.0
1852,Name_610,61.0,50000,2023-01-11,"{""address"": ""Street 17, City 41"", ""phone"": ""4909878106"", ""email"": ""email_2@example.com""}",Marketing,9227.0
1853,Name_268,,70000,2018-06-18,"{""address"": ""Street 44, City 31"", ""phone"": ""9364333061"", ""email"": ""email_451@example.com""}",Marketing,3904.0
1854,Name_749,21.0,,2024-07-22,"{""address"": ""Street 83, City 8"", ""phone"": ""5561044600"", ""email"": ""email_724@example.com""}",IT,8339.0
1855,Name_821,54.0,60000,,"{""address"": ""Street 34, City 26"", ""phone"": ""6896740005"", ""email"": ""email_193@example.com""}",,2801.0
1856,Name_455,25.0,,2016-04-06,"{""address"": ""Street 29, City 48"", ""phone"": ""3858888981"", ""email"": ""email_110@example.com""}",,5470.0
1857,Name_906,18.0,60000,2024-03-28,,Finance,8710.0
1858,Name_685,45.0,,2017-05-29,"{""address"": ""Street 50, City 41"", ""phone"": ""9782034209"", ""email"": ""email_266@example.com""}",Marketing,7722.0
1859,Name_401,23.0,50000,,"{""address"": ""Street 57, City 28"", ""phone"": ""9975662764"", ""email"": ""email_514@example.com""}",HR,9565.0
1860,Name_922,64.0,,2018-01-07,"{""address"": ""Street 27, City 15"", ""phone"": ""3063514319"", ""email"": ""email_134@example.com""}",Finance,6553.0
1861,Name_981,53.0,,2023-03-10,"{""address"": ""Street 97, City 35"", ""phone"": ""8561921364"", ""email"": ""email_837@example.com""}",,9923.0
1862,Name_476,70.0,50000,2018-04-27,"{""address"": ""Street 32, City 19"", ""phone"": ""4407764038"", ""email"": ""email_509@example.com""}",,4139.0
1863,Name_702,28.0,,2025-04-19,"{""address"": ""Street 19, City 45"", ""phone"": ""6794739348"", ""email"": ""email_614@example.com""}",Marketing,7087.0
1864,Name_634,22.0,,2023-06-16,"{""address"": ""Street 74, City 36"", ""phone"": ""6141283068"", ""email"": ""email_947@example.com""}",IT,9733.0
1865,Name_558,67.0,50000,2023-02-06,"{""address"": ""Street 61, City 45"", ""phone"": ""4398547752"", ""email"": ""email_754@example.com""}",Finance,6085.0
1866,Name_576,41.0,,2019-09-28,"{""address"": ""Street 66, City 25"", ""phone"": ""8580824855"", ""email"": ""email_355@example.com""}",IT,4796.0
1867,Name_130,64.0,70000,2018-04-15,,,3074.0
1868,Name_822,35.0,50000,2018-05-25,"{""address"": ""Street 100, City 25"", ""phone"": ""4076796623"", ""email"": ""email_690@example.com""}",Marketing,4873.0
1869,Name_363,37.0,70000,,"{""address"": ""Street 80, City 6"", ""phone"": ""2054702887"", ""email"": ""email_418@example.com""}",,3662.0
1870,Name_705,45.0,60000,2017-03-07,"{""address"": ""Street 95, City 27"", ""phone"": ""3933168731"", ""email"": ""email_214@example.com""}",Marketing,8402.0
1871,Name_819,30.0,50000,2015-10-08,"{""address"": ""Street 39, City 41"", ""phone"": ""5405936156"", ""email"": ""email_468@example.com""}",HR,7510.0
1872,Name_693,22.0,,2024-07-27,"{""address"": ""Street 42, City 32"", ""phone"": ""2717223663"", ""email"": ""email_782@example.com""}",IT,3613.0
1873,Name_292,47.0,,2024-10-17,"{""address"": ""Street 16, City 4"", ""phone"": ""4494921038"", ""email"": ""email_333@example.com""}",Finance,5674.0
1874,Name_371,,60000,2018-11-06,"{""address"": ""Street 39, City 35"", ""phone"": ""9421834465"", ""email"": ""email_394@example.com""}",Marketing,6562.0
1875,Name_794,39.0,,2018-11-04,"{""address"": ""Street 25, City 3"", ""phone"": ""5082224621"", ""email"": ""email_772@example.com""}",HR,7459.0
1876,Name_29,35.0,,2020-12-05,"{""address"": ""Street 51, City 35"", ""phone"": ""6005315603"", ""email"": ""email_525@example.com""}",HR,3083.0
1877,Name_149,63.0,50000,,"{""address"": ""Street 4, City 4"", ""phone"": ""5734078301"", ""email"": ""email_648@example.com""}",IT,8020.0
1878,Name_779,22.0,70000,,"{""address"": ""Street 37, City 20"", ""phone"": ""2762030082"", ""email"": ""email_933@example.com""}",Marketing,
1879,Name_296,48.0,,2024-11-21,"{""address"": ""Street 76, City 26"", ""phone"": ""6394213936"", ""email"": ""email_247@example.com""}",Finance,9666.0
1880,Name_11,23.0,60000,2024-11-13,"{""address"": ""Street 95, City 7"", ""phone"": ""3425675969"", ""email"": ""email_578@example.com""}",Finance,5160.0
1881,Name_512,44.0,,,"{""address"": ""Street 36, City 14"", ""phone"": ""3078903072"", ""email"": ""email_800@example.com""}",Finance,7284.0
1882,Name_676,73.0,60000,2022-09-11,,,9891.0
1883,Name_113,42.0,60000,2022-01-31,"{""address"": ""Street 71, City 7"", ""phone"": ""6376624521"", ""email"": ""email_1000@example.com""}",,8082.0
1884,Name_187,46.0,70000,2015-08-28,"{""address"": ""Street 64, City 7"", ""phone"": ""2292072071"", ""email"": ""email_832@example.com""}",Marketing,5488.0
1885,Name_807,45.0,70000,2022-09-01,"{""address"": ""Street 92, City 44"", ""phone"": ""8716956868"", ""email"": ""email_909@example.com""}",Finance,1014.0
1886,Name_744,33.0,60000,2022-10-29,"{""address"": ""Street 33, City 12"", ""phone"": ""1008591448"", ""email"": ""email_897@example.com""}",HR,5710.0
